province	year	denominator_population	value_tcm_hospital_beds	value_tcm_practicing_assistant_physicians	value_per_10000_population_tcm_hospital_beds	value_per_10000_population_tcm_practicing_assistant_physicians	tcm_source_id	tcm_source_url	tcm_table_id	health_denominator_population	value_total_health_institution_beds	value_hospital_beds	value_comprehensive_hospital_beds	value_per_10000_population_total_health_institution_beds	value_per_10000_population_hospital_beds	value_per_10000_population_comprehensive_hospital_beds	health_source_id	health_source_url	health_table_id	health_quality_flag	gdp_per_capita_current_yuan	log_gdp_per_capita_current_yuan	urban_population_percent	age_composition_sample_population	age_composition_sample_age_65_plus	population_age_65_plus_percent	gdp_source_id	gdp_table_id	gdp_source_url	gdp_measure_notes	urbanization_source_id	urbanization_table_id	urbanization_source_url	urbanization_measure_notes	aging_source_id	aging_table_id	aging_source_url	aging_measure_notes	extraction_method	quality_flag	denominator_match	z_value_per_10000_population_tcm_hospital_beds	z_value_per_10000_population_tcm_practicing_assistant_physicians	z_value_per_10000_population_comprehensive_hospital_beds	z_value_per_10000_population_hospital_beds	z_log_gdp_per_capita_current_yuan	z_urban_population_percent	z_population_age_65_plus_percent
江西省	2013	45220000	20955	9434	4.634011499336577	2.0862450243255197	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	45220000	174299	114782	81126	38.54467049977886	25.383016364440515	17.94029190623618	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	31771	10.366309203003638	48.87	37321	3360	9.002974196832882	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-0.6032317419456055	-0.9238412153492557	-1.3812065104355309	-1.330920830697874	-0.8464543227513261	-0.5157394230253689	-0.35076770240765875
河北省	2013	73330000	32572	20333	4.441838265375699	2.7728078549024957	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	73330000	303497	220423	165288	41.38783581071867	30.059048138551752	22.54029728624029	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	38716	10.564008230268978	48.12	60517	5547	9.166019465604707	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-0.7070681491824609	-0.3949361986297947	-0.6168938821573943	-0.8230415577935278	-0.4009592662457692	-0.57145160156941	-0.2781943126521864
河南省	2013	94130000	47864	23962	5.084882609157548	2.5456283862743017	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	94130000	429810	306546	223791	45.661319451821946	32.56623818123872	23.77467332412621	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	34174	10.43922040000822	43.8	77688	6935	8.926732571310884	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-0.35961386027830644	-0.5699476546856604	-0.4117964712062581	-0.5507273569014917	-0.6821562061710725	-0.892353749983087	-0.3847037573835447
浙江省	2013	54980000	32301	18277	5.8750454710803925	3.3242997453619494	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	54980000	230056	197096	133031	41.84357948344853	35.84867224445253	24.196253182975628	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	68462	11.134034125797095	64	45376	4174	9.198695345557123	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	0.06733255168020129	0.02991468835891066	-0.3417489857517872	-0.1942113394930453	0.8835372841449435	0.6081609254697545	-0.2636498895649492
海南省	2013	8950000	3360	1535	3.7541899441340782	1.7150837988826817	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	8950000	32100	24555	19347	35.865921787709496	27.43575418994413	21.616759776536313	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	35317	10.47211971339814	52.74	7389	602	8.1472459060766	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-1.078623176115717	-1.2097713959614	-0.7703440029819618	-1.1079661878205427	-0.6080208819847494	-0.22826458173811628	-0.7316625498181079
湖北省	2013	57990000	31334	13559	5.403345404380065	2.3381617520262115	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	57990000	288169	200220	148478	49.692878082428	34.5266425245732	25.604069667183996	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	42612.7	10.659907609893637	54.51	47860	4741	9.905975762641036	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-0.18753977996572496	-0.7297730031734325	-0.1078336251620084	-0.3378013588354329	-0.1848595709883163	-0.09678384037417948	0.05116904239239434
湖南省	2013	66910000	40102	17271	5.993424002391272	2.5812285159169033	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	66910000	314090	215039	144331	46.94216111194142	32.13854431325662	21.57091615603049	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	36763	10.51224718358581	47.96	55219	5837	10.570636918451983	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	0.1312956808420892	-0.5425225067964111	-0.7779611371337832	-0.5971806021294247	-0.5175976267671694	-0.5833368663254719	0.3470176338869193
甘肃省	2013	25820000	17625	10336	6.8261037955073585	4.003098373353989	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	25820000	116064	84511	62070	44.951200619674665	32.73082881487219	24.039504260263364	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	24296	10.098067006725584	40.13	21311	1895	8.892121439632115	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	0.5812151431617183	0.5528384233731737	-0.3677935598774527	-0.5328506239418397	-1.450911380740183	-1.1649720103252612	-0.4001095840482639
福建省	2013	37740000	18284	11484	4.8447270800211975	3.042925278219396	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	37740000	156149	114849	82059	41.3749337572867	30.43163751987281	21.74324324324325	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	57856	10.965712443751848	60.77	31148	2543	8.16424810581739	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-0.4893764021766291	-0.18684677995913904	-0.7493281773716833	-0.7825733930721308	0.5042411475321144	0.368227143206751	-0.7240946683470088
西藏自治区	2013	3120000	1109	1126	3.5544871794871793	3.608974358974359	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	3120000	11003	7262	6004	35.26602564102564	23.275641025641026	19.243589743589745	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	26068	10.168463787452271	23.71	2575	133	5.165048543689321	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-1.186527992872991	0.2492184790196206	-1.1646574168568566	-1.5598098345604414	-1.2922792506713112	-2.3846973059161356	-2.0590740910334264
贵州省	2013	35020000	16938	6824	4.836664762992576	1.9486007995431185	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	35020000	166724	120418	92362	47.608223872073104	34.385494003426615	26.37407195888064	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	22921.67	10.039838030303503	37.83	28905	2682	9.278671510119356	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-0.49373269059932917	-1.0298777174253915	0.02010589375792942	-0.3531319664434352	-1.5821245763751794	-1.3358226911936544	-0.22805154681238912
辽宁省	2013	43900000	21486	11249	4.894305239179954	2.5624145785876995	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	43900000	241860	197453	136833	55.09339407744874	44.97790432801822	31.16924829157175	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	61685.9	11.029810658656078	66.45	36231	3701	10.215009246225607	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-0.46258797894849984	-0.5570161341739651	0.8168470979808221	0.7973447441175348	0.6486800871953843	0.7901540420469558	0.18872352416678406
重庆市	2013	29700000	16181	11082	5.448148148148148	3.731313131313131	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	29700000	147436	99056	67849	49.64175084175084	33.35218855218855	22.844781144781145	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	42795	10.66417655231571	58.34	24512	3247	13.246573107049608	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-0.16333164311260748	0.34346417300060567	-0.5663024504166292	-0.465362688263676	-0.1752399346560217	0.1877196847240577	1.5381086814146225
陕西省	2013	37640000	23015	10388	6.114505844845908	2.759829968119022	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	37640000	185139	142093	108337	49.186769394261425	37.750531349628055	28.78241232731137	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	42692	10.661766828033857	51.310674703881645	31063	3053	9.828413224736824	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	0.1967194822892141	-0.4049339280734756	0.420263025048498	0.012355866668988356	-0.18067000818727186	-0.33443901653126346	0.016645033593196887
青海省	2013	5780000	4052	1959	7.010380622837371	3.389273356401384	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	5780000	29529	23580	17069	51.088235294117645	40.79584775086505	29.53114186851211	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	36510	10.505341474649684	48.51	4769	341	7.15034598448312	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	0.6807849078608449	0.07996818281368087	0.5446679759627312	0.34311775074919093	-0.5331589536753747	-0.5424812687265086	-1.175394570391193
黑龙江省	2013	38350000	18167	8957	4.737157757496741	2.335593220338983	natcm_2013_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2013/A95.xls	A95	38350000	189183	151349	110755	49.33063885267275	39.46518904823989	28.88005215123859	nhc_yearbook_2014_full_pdf	https://www.nhc.gov.cn/mohwsbwstjxxzx/c100228/201506/a2f73d0edf1d4e678eb5978af952a60f.shtml	3-1-3	scan_transcribed_twice_national_total_verified	37509.27	10.532343381409616	57.4	31651	2830	8.941265678809517	nbs_yearbook_2014_z0315e	3-15	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0315E.xls	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2014_z0206e	2-6	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0206E.xls	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2014_z0211e	2-11	https://www.stats.gov.cn/sj/ndsj/2014/zk/html/Z0211E.xls	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	official_nbs_excel_parsed	official_excel_parsed	TRUE	-0.5474990228435427	-0.7317517139839733	0.43648634312869594	0.19859050905790537	-0.47231284763142084	0.11789375428219243	-0.3782348982574792
上海市	2015	24150000	9468	7450	3.92	3.08	natcm_2015_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2015/A95.xls	A95	24150000	122813	103526	60838	50.85424430641822	42.86790890269151	25.191718426501033	nhc_yearbook_2016_pdf_archived	https://www.nhc.gov.cn/mohwsbwstjxxzx/tjtjnj/201706/05a4a714a05e44b59a86ff271675c653.shtml	3-1-3	official_pdf_text_parsed_national_total_verified	103796	11.550182713325936	87.6	373956	47936	12.818620372450235	nbs_yearbook_2016_0310en	3-10	https://www.stats.gov.cn/sj/ndsj/2016/html/0310EN.jpg	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2016_0207en	2-7	https://www.stats.gov.cn/sj/ndsj/2016/html/0207EN.jpg	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2016_0212en	2-12	https://www.stats.gov.cn/sj/ndsj/2016/html/0212EN.jpg	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	manual_double_checked_official_table_image	official_image_transcribed_twice	TRUE	-0.9890315085874252	-0.1582856556600552	-0.1763477321041755	0.5681711639935831	1.8212866554003022	2.3612374769889155	1.347621825592606
云南省	2015	47420000	25640	9973	5.41	2.1	natcm_2015_extract_a95	http://www.natcm.gov.cn/2020tjzb/%E5%85%A8%E5%9B%BD%E4%B8%AD%E5%8C%BB%E8%8D%AF%E7%BB%9F%E8%AE%A1%E6%91%98%E7%BC%96/atog/2015/A95.xls	A95	47420000	237597	181269	132132	50.10480809784901	38.22627583298186	27.86419232391396	nhc_yearbook_2016_pdf_archived	https://www.nhc.gov.cn/mohwsbwstjxxzx/tjtjnj/201706/05a4a714a05e44b59a86ff271675c653.shtml	3-1-3	official_pdf_text_parsed_national_total_verified	28806	10.268338977758996	43.33	738612	62088	8.406037269906257	nbs_yearbook_2016_0310en	3-10	https://www.stats.gov.cn/sj/ndsj/2016/html/0310EN.jpg	Per capita gross regional product at current prices; models include wave fixed effects and use the log value.	nbs_yearbook_2016_0207en	2-7	https://www.stats.gov.cn/sj/ndsj/2016/html/0207EN.jpg	Proportion of year-end usual-resident population living in urban areas (%).	nbs_yearbook_2016_0212en	2-12	https://www.stats.gov.cn/sj/ndsj/2016/html/0212EN.jpg	Province age structure is estimated from the NBS annual population sample survey for the corresponding year; sampling fractions differ across waves, so this variable is reserved for sensitivity adjustment.	manual_double_checked_official_table_image	official_image_transcribed_twice	TRUE	-0.18394412157695672	-0.9132448426429544	0.26769643302125	0.06402804811816377	-1.067220462246014	-0.9272667152040194	-0.6164714335469349
